MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
45,2,60,9000,1,3,3,0,0,0,20,2,2,0,1,6,3,1928,1950,1,1,13,14,2,0,3,4,0,1,0,3,5,0,5,0,784,784,1,4,0,0,784,0,0,784,0,0,1,0,2,1,3,5,6,0,5,5,1950,2,2,360,1,1,0,0,0,91,0,0,0,0,10,2009,8,4,76000
60,3,70.0499583680267,53107,1,1,2,0,0,1,4,1,2,0,5,6,5,1992,1992,1,1,6,6,2,0,2,4,2,2,3,0,2,985,5,0,595,1580,1,0,1,4,1079,874,0,1953,1,0,2,1,3,1,2,9,6,2,1,1,1992,0,2,501,4,4,2,216,231,0,0,0,0,0,6,2007,8,4,240000
120,3,43,3182,1,3,3,0,4,0,0,2,2,4,2,8,5,2004,2005,1,1,12,13,1,16,2,4,2,2,3,3,2,24,5,0,1232,1256,1,0,1,4,1269,0,0,1269,0,0,2,0,2,1,2,6,6,1,4,1,2004,0,2,430,4,4,2,146,20,0,0,144,0,0,4,2010,8,4,192000
50,3,58,8410,1,3,3,0,2,0,7,1,2,0,0,5,3,1910,1996,2,1,13,13,2,0,3,1,2,3,3,3,5,0,5,0,658,658,1,4,1,4,658,526,0,1184,0,0,1,0,5,1,3,8,6,0,5,6,1978.50616388687,3,0,0,5,5,0,0,151,0,0,0,0,0,5,2006,8,1,81000
80,3,72,7200,1,3,3,0,4,0,7,2,2,0,7,6,6,1976,1976,3,1,8,8,1,255,3,4,1,3,3,0,0,631,5,0,410,1041,1,0,1,4,1125,0,0,1125,1,0,1,0,3,1,3,6,6,1,1,5,1977,2,1,352,4,4,2,296,0,0,0,0,0,0,10,2009,8,0,125000
20,3,93,9382,1,0,3,0,1,0,5,2,2,0,2,7,5,1999,2000,1,1,12,13,1,125,2,4,2,2,3,3,5,0,5,0,1468,1468,1,0,1,4,1479,0,0,1479,0,0,2,0,3,1,2,6,6,0,5,1,1999,1,2,577,4,4,2,120,25,0,0,0,0,0,7,2008,8,4,191000
60,3,96,12474,1,3,3,0,4,0,16,2,2,0,5,10,5,2007,2008,1,1,12,13,3,272,0,4,2,0,3,0,2,1280,5,0,402,1682,1,0,1,4,1742,590,0,2332,1,0,2,1,3,1,0,9,6,1,0,3,2008,0,3,846,4,4,2,196,134,0,0,0,0,0,8,2008,6,5,426000
50,3,50,8405,1,3,3,0,4,0,7,2,2,0,0,5,8,1900,1950,1,1,8,8,2,0,3,4,0,3,1,3,4,241,1,391,229,861,1,0,1,4,961,406,0,1367,1,0,1,0,4,1,3,7,6,0,5,5,1978,2,1,384,4,4,2,0,130,112,0,0,0,0,4,2008,8,4,119000
60,3,71,12209,1,0,3,0,1,0,11,2,2,0,5,6,5,2001,2002,1,1,12,13,2,0,3,4,2,0,3,3,0,690,5,0,114,804,1,0,1,4,804,1157,0,1961,1,0,2,1,3,1,2,7,6,1,4,3,2001,0,2,560,4,4,2,125,192,0,0,0,0,0,6,2009,8,4,215000
20,3,70.0499583680267,8339,1,0,3,0,4,0,12,2,2,0,2,5,7,1959,1959,1,1,8,8,2,0,3,4,3,4,4,4,6,0,6,0,0,0,1,4,1,4,882,0,0,882,0,0,1,0,3,1,3,5,6,0,5,1,1959,1,1,294,4,4,2,0,0,0,0,0,0,1200,7,2007,8,4,106500
30,3,70.0499583680267,7446,1,3,3,0,0,0,3,1,2,0,2,4,5,1941,1950,1,1,14,15,2,0,3,4,1,3,3,3,4,266,5,0,522,788,1,4,1,0,788,0,0,788,0,0,1,0,2,1,3,4,6,2,4,6,1978.50616388687,3,0,0,5,5,2,0,0,0,0,0,0,0,4,2006,8,0,100000
50,3,60,10134,1,3,3,0,4,0,17,2,2,0,0,5,6,1940,1950,1,1,8,8,2,0,3,4,1,3,3,3,5,0,5,0,735,735,1,2,1,0,735,299,0,1034,0,0,1,0,2,1,3,5,6,0,5,5,1940,2,1,240,4,4,2,0,39,0,0,0,0,0,7,2007,8,4,109000
20,3,68,9571,1,3,3,0,4,0,7,2,2,0,2,5,6,1956,1956,1,1,13,14,2,0,3,4,1,3,3,0,1,739,5,0,405,1144,1,4,1,4,1144,0,0,1144,1,0,1,0,3,1,3,6,6,0,5,1,1956,2,1,596,4,4,2,44,0,0,0,0,0,0,6,2010,8,4,129000
20,3,60,7200,1,3,2,0,4,0,5,2,2,0,2,5,5,1972,1972,3,1,8,8,2,0,3,4,1,3,3,0,4,777,5,0,117,894,1,4,1,4,894,0,0,894,0,0,1,0,2,1,3,6,6,0,5,5,1985,1,2,600,4,4,2,215,0,0,0,0,0,0,9,2009,8,4,123000
60,3,69,7590,1,3,3,0,4,0,12,4,2,0,5,5,5,1962,1962,1,1,12,13,1,288,3,4,1,3,3,3,0,540,5,0,324,864,1,4,1,4,876,936,0,1812,0,0,2,0,4,1,3,8,6,1,4,1,1962,1,1,264,4,4,2,0,168,0,0,0,0,0,7,2007,8,4,169500
30,4,60,8967,1,3,3,0,0,0,9,2,2,0,2,5,2,1920,1950,1,1,8,8,2,0,3,1,0,1,2,3,5,0,5,0,961,961,1,2,1,3,1077,0,0,1077,0,0,1,0,2,1,3,6,1,0,5,5,1920,2,1,338,3,3,0,0,0,0,0,0,0,0,11,2007,8,0,67000
60,1,65,8125,1,3,3,0,4,0,21,2,2,0,5,7,5,2006,2007,1,1,5,5,3,100,2,4,2,2,3,3,2,812,5,0,280,1092,1,0,1,4,1112,438,0,1550,1,0,2,0,2,1,2,7,6,0,5,1,2007,0,2,438,4,4,2,0,168,0,0,0,0,0,10,2009,8,4,241000
120,3,38,14963,1,1,3,0,4,0,24,2,2,4,2,8,5,1996,1996,1,1,3,3,2,0,2,4,2,2,3,3,2,786,5,0,474,1260,1,0,1,4,1288,0,0,1288,1,0,1,1,1,1,0,4,6,2,2,1,1996,0,2,500,4,4,2,120,30,0,0,224,0,0,12,2008,8,4,245500
20,3,65,8767,1,0,3,0,4,0,5,2,2,0,2,7,5,2005,2005,1,1,12,13,2,0,2,4,2,2,3,0,2,24,5,0,1286,1310,1,0,1,4,1310,0,0,1310,0,0,2,0,3,1,2,6,6,1,2,1,2005,0,2,400,4,4,2,0,0,0,0,0,0,0,7,2006,6,5,164990
30,3,60,10200,1,3,3,0,4,0,19,2,2,0,2,5,8,1940,1997,1,1,13,14,2,0,3,4,2,3,3,3,5,0,5,0,672,672,1,0,1,4,672,0,0,672,0,0,1,0,2,1,3,4,6,0,5,5,1940,2,1,240,4,4,0,168,0,0,0,0,0,0,8,2008,8,4,108000
60,3,93,12090,1,3,3,0,0,0,15,2,2,0,5,8,5,1998,1998,3,1,12,13,1,650,2,4,2,2,3,3,5,0,5,0,1141,1141,1,2,1,4,1165,1098,0,2263,0,0,2,1,4,1,2,10,6,1,4,3,1998,0,2,420,4,4,2,144,123,0,0,0,0,0,7,2006,8,0,258000
60,3,70.0499583680267,10364,1,0,3,0,4,0,8,2,2,0,5,6,5,1995,1996,1,1,8,8,2,0,3,4,2,2,3,3,5,0,5,0,806,806,1,2,1,4,806,766,0,1572,0,0,2,1,3,1,3,7,6,1,4,3,1995,0,2,373,4,4,2,0,40,0,0,0,0,0,5,2007,8,4,168000
20,3,70.0499583680267,9991,1,0,3,0,0,0,19,1,2,0,2,4,4,1976,1993,1,1,9,10,2,0,3,4,1,3,3,3,1,1116,5,0,165,1281,1,0,1,4,1620,0,0,1620,1,0,2,0,3,1,3,8,2,1,4,1,1993,2,2,490,4,4,2,120,78,0,0,0,0,0,6,2009,8,4,150000
50,3,51,10480,1,3,3,0,4,0,18,2,2,0,0,6,5,1936,1950,1,1,8,8,2,0,3,4,0,3,3,3,5,0,5,0,1064,1064,1,0,1,0,1166,0,473,1639,0,0,1,0,3,1,3,6,1,0,5,5,1936,2,1,240,4,4,2,0,0,0,0,0,0,0,3,2008,8,4,115000
70,3,63,15576,1,3,3,0,4,0,6,2,2,0,5,6,7,1915,1976,1,1,13,10,2,0,3,4,0,2,3,3,5,0,5,0,840,840,1,0,1,4,840,840,0,1680,0,0,2,0,4,1,3,8,6,0,5,1,1960,2,1,308,4,4,2,0,0,160,0,0,0,0,3,2008,8,4,177000
60,3,109,14154,1,3,3,0,0,0,16,2,2,0,5,7,5,2006,2006,1,1,12,13,1,350,2,4,2,0,1,3,5,0,5,0,1063,1063,1,0,1,4,1071,1101,0,2172,0,0,2,1,3,1,2,9,6,1,2,1,2006,1,3,947,4,4,2,192,62,0,0,0,0,0,8,2007,6,5,280000
60,1,85,10800,1,3,3,0,4,0,21,2,2,0,5,8,5,2007,2008,1,1,12,13,3,100,2,4,2,0,3,3,2,789,5,0,245,1034,1,0,1,4,1050,1028,0,2078,1,0,2,1,3,1,0,8,6,1,2,1,2008,0,3,836,4,4,2,0,102,0,0,0,0,0,4,2008,6,5,339750
20,3,68,9571,1,3,3,0,4,0,7,2,2,0,2,5,3,1958,1958,1,1,2,2,2,0,3,1,1,3,0,3,5,0,5,0,1276,1276,1,4,1,0,1276,0,0,1276,0,0,1,0,3,1,3,5,4,0,5,1,1958,2,1,350,4,4,2,0,0,0,0,0,0,0,6,2009,0,0,60000
190,3,100,34650,1,3,0,0,4,0,8,2,2,1,2,5,5,1955,1955,3,1,13,14,2,0,3,4,1,3,3,2,4,1056,5,0,0,1056,1,4,0,4,1056,0,0,1056,1,0,1,0,3,1,3,5,6,0,5,1,1955,0,2,572,4,4,2,264,0,0,0,0,0,0,1,2006,8,4,145000
20,1,70.0499583680267,4403,1,1,3,0,4,0,21,2,2,0,2,7,5,2009,2009,1,1,8,8,3,432,0,4,2,0,3,0,2,578,5,0,892,1470,1,0,1,4,1478,0,0,1478,1,0,2,1,2,1,2,7,6,1,2,1,2009,0,2,484,4,4,2,0,144,0,0,0,0,0,6,2010,6,5,222000
30,4,56,8960,1,3,3,0,4,0,17,0,2,0,2,5,6,1927,1950,1,1,14,15,2,0,3,4,1,3,3,3,5,0,5,0,1008,1008,1,2,1,0,1028,0,0,1028,0,0,1,0,2,1,3,5,6,1,2,5,1927,2,2,360,4,4,2,0,0,130,0,0,0,0,3,2010,8,4,115000
60,3,59,11228,1,1,3,0,1,0,20,2,2,0,5,7,5,1993,1993,1,1,12,13,2,0,2,4,2,2,3,3,1,50,2,531,499,1080,1,0,1,4,1080,1017,0,2097,0,1,2,1,3,1,2,9,6,1,4,1,1993,2,3,678,4,4,2,196,187,0,0,0,0,0,12,2008,8,4,228000
20,3,73,8899,1,0,3,0,4,0,8,2,2,0,2,7,5,2007,2007,1,1,12,13,2,0,2,4,2,2,3,0,2,24,5,0,1316,1340,1,0,1,4,1340,0,0,1340,0,0,2,0,3,1,2,6,6,0,5,1,2007,0,2,396,4,4,2,100,30,0,0,0,0,0,8,2007,6,5,181134
60,3,74,7844,1,3,3,0,4,0,19,2,2,0,5,6,7,1978,1978,3,1,6,6,1,203,3,4,1,3,3,3,0,209,5,0,463,672,1,4,1,4,672,728,0,1400,0,0,1,1,3,1,3,6,6,1,4,1,1978,0,2,440,4,4,2,0,0,0,0,0,0,0,3,2006,8,4,149500
70,3,86,22420,1,0,3,0,4,0,6,1,2,0,5,6,6,1918,1950,3,1,13,12,2,0,3,4,0,2,3,3,1,1128,5,0,242,1370,2,4,0,0,1370,1254,0,2624,1,0,2,1,4,1,3,10,6,1,2,5,1918,2,3,864,4,4,0,0,0,0,0,0,0,0,11,2007,8,4,239000
50,3,60,8160,1,3,3,0,4,0,7,2,2,0,0,5,6,1940,1950,1,1,8,8,2,0,3,4,0,3,3,3,0,312,5,0,444,756,1,1,0,1,756,378,0,1134,1,0,1,1,3,1,3,7,6,0,5,5,1940,2,1,240,4,4,1,0,0,0,0,0,0,0,4,2007,8,1,126000
20,3,65,8450,1,3,3,0,4,0,12,2,2,0,2,5,6,1968,1968,1,1,12,13,2,0,3,4,1,3,3,3,1,775,5,0,281,1056,1,0,1,4,1056,0,0,1056,1,0,1,0,3,1,3,6,6,1,1,1,1968,2,1,304,4,4,2,0,85,184,0,0,0,0,7,2010,8,4,142000
90,4,78,7060,1,3,3,0,4,0,11,2,2,2,6,7,5,1997,1998,1,1,12,13,1,200,3,2,2,2,1,1,2,1309,5,0,35,1344,1,0,1,4,1344,0,0,1344,2,0,2,0,2,2,3,8,6,0,5,1,1997,0,4,784,4,4,2,0,0,0,0,0,0,0,11,2008,8,2,206300
20,3,70.0499583680267,16635,1,0,3,0,2,0,14,2,2,0,2,6,7,1977,2000,1,1,5,5,3,126,2,4,1,2,3,3,0,1246,5,0,356,1602,1,2,1,4,1602,0,0,1602,0,1,2,0,3,1,2,8,6,1,4,1,1977,0,2,529,4,4,2,240,0,0,0,0,0,0,6,2009,8,4,215000
20,3,100,21750,1,3,1,0,4,1,11,0,2,0,2,5,5,1954,1954,3,1,6,6,2,0,3,4,1,3,3,3,5,0,5,0,988,988,1,0,1,0,988,0,0,988,0,0,1,0,2,1,3,4,6,0,5,1,1954,1,2,520,4,4,0,0,0,0,0,0,0,0,2,2008,8,4,113000
60,3,80,9200,1,3,3,0,4,0,15,2,2,0,5,8,5,1998,1998,1,1,12,13,1,473,2,4,2,2,3,3,2,986,5,0,484,1470,1,2,1,4,1470,1160,0,2630,1,0,2,1,4,1,2,8,6,1,4,1,1998,0,3,696,4,4,2,0,66,0,0,0,0,0,6,2008,8,4,315000
20,3,72,9000,1,3,3,0,4,0,12,2,2,0,2,6,5,1956,1956,1,1,13,14,1,74,3,4,1,2,3,3,3,616,5,0,580,1196,1,2,1,0,1196,0,0,1196,1,0,1,0,2,1,3,6,6,1,2,1,1956,1,1,297,4,4,2,0,44,0,0,0,0,0,5,2008,8,4,139000
60,4,60,3378,1,3,1,0,4,0,17,2,2,0,5,7,8,1946,1992,1,1,6,6,2,0,3,2,1,3,3,3,5,0,5,0,651,651,1,2,1,4,707,682,0,1389,0,0,1,1,3,1,3,6,6,2,2,5,1947,2,1,240,4,4,1,0,0,126,0,0,0,0,9,2009,8,4,135000
80,3,70.0499583680267,12800,1,3,2,0,4,1,20,2,2,0,7,7,5,1989,1989,1,1,13,14,1,145,2,4,2,2,3,1,2,1518,5,0,0,1518,1,2,1,4,1644,0,0,1644,1,1,2,0,2,1,2,5,6,1,4,1,1989,0,2,569,4,4,2,80,0,0,0,396,0,0,8,2009,8,4,275000
20,3,77,8593,1,0,3,0,4,0,12,2,2,0,2,4,6,1957,1957,3,1,8,8,2,0,3,4,1,3,3,3,4,288,5,0,619,907,1,0,1,4,907,0,0,907,0,0,1,0,3,1,3,5,6,0,5,5,1964,2,1,352,4,4,2,0,0,0,0,0,0,0,7,2008,8,4,109008
20,3,64,6762,1,3,3,0,4,0,5,2,2,0,2,7,5,2007,2007,1,1,12,13,1,108,2,4,2,2,3,3,2,664,5,0,544,1208,1,0,1,4,1208,0,0,1208,1,0,2,0,2,1,2,6,6,0,5,1,2007,1,2,628,4,4,2,105,54,0,0,0,0,0,9,2007,6,5,195400
20,3,130,11457,1,0,3,0,0,0,23,2,2,0,2,6,5,1988,1988,1,1,6,6,2,0,3,4,1,2,3,2,2,1005,5,0,387,1392,1,4,1,4,1412,0,0,1412,1,0,2,0,3,1,2,6,6,1,4,1,1988,2,2,576,4,4,2,0,0,169,0,0,0,0,3,2009,8,4,175000
160,4,21,1680,1,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,1,6,6,1,232,3,4,1,3,3,3,0,387,5,0,96,483,1,4,1,4,483,504,0,987,0,0,1,1,2,1,3,4,6,0,5,5,1971,2,1,264,4,4,2,0,0,0,0,0,0,0,7,2008,0,0,85400
50,4,60,5586,1,0,0,0,4,0,17,1,2,0,0,6,7,1920,1998,1,1,8,8,2,0,3,4,0,3,3,3,5,0,5,0,901,901,1,2,1,4,1088,110,0,1198,0,0,1,0,4,1,3,7,6,0,5,6,1978.50616388687,3,0,0,5,5,0,0,98,0,0,0,0,0,9,2008,3,0,79900
160,4,24,1920,1,3,3,0,4,0,2,2,2,4,5,5,5,1971,1971,1,1,6,6,1,376,3,4,1,3,3,3,0,471,5,0,294,765,1,0,1,4,765,600,0,1365,1,0,1,1,2,1,3,6,2,0,5,5,1971,2,2,440,4,4,2,240,36,0,0,0,0,0,8,2007,8,4,122500
60,3,100,10839,1,0,3,0,0,0,8,2,2,0,5,6,5,1997,1998,1,1,12,13,2,0,3,4,2,2,3,3,5,0,5,0,926,926,1,0,1,4,926,678,0,1604,0,0,2,1,3,1,3,7,6,1,4,1,1997,0,2,470,4,4,2,0,36,0,0,0,0,0,7,2008,8,4,181000
180,4,21,1890,1,3,3,0,4,0,10,2,2,3,6,4,7,1972,1972,1,1,5,5,2,0,3,2,1,2,3,0,0,495,5,0,135,630,1,2,1,4,630,0,0,630,1,0,1,0,1,1,3,3,6,0,5,6,1978.50616388687,3,0,0,5,5,2,88,0,0,0,0,0,0,6,2008,8,4,81000
60,3,43,10667,1,1,3,0,1,0,5,4,2,0,5,7,6,1996,1996,1,1,12,13,2,0,2,4,2,2,3,0,2,385,0,344,70,799,1,0,1,4,827,834,0,1661,1,0,2,1,3,1,2,6,6,1,4,1,1996,1,2,550,4,4,2,158,61,0,0,0,0,0,4,2009,5,4,212000
50,4,40,4400,1,3,3,0,4,0,17,2,2,0,0,6,8,1920,1950,1,1,11,12,2,0,3,4,0,1,3,3,5,0,5,0,648,648,1,4,1,0,734,384,0,1118,0,0,1,0,2,1,3,6,6,0,5,5,1990,2,2,440,4,4,2,0,0,0,0,0,0,0,10,2006,8,4,116000
45,4,50,6000,1,3,3,0,4,0,3,2,2,0,1,6,7,1926,2004,1,1,13,14,2,0,2,4,2,3,3,3,5,0,5,0,884,884,1,2,1,4,904,0,0,904,0,0,1,0,2,1,3,4,6,0,5,5,1926,2,1,180,4,4,2,0,0,105,0,0,0,0,1,2009,8,4,119000
30,3,40,4280,1,3,3,0,4,0,6,2,2,0,2,5,6,1913,2002,1,1,14,12,2,0,3,4,2,3,3,3,3,365,5,0,75,440,1,4,0,4,694,0,0,694,0,0,1,0,2,1,2,4,6,1,2,5,1990,2,1,352,2,4,1,0,0,34,0,0,0,0,3,2007,8,4,90350
50,3,67,12354,1,3,3,0,0,0,7,2,2,0,0,6,8,1920,2000,1,1,13,14,2,0,3,4,0,3,0,2,5,0,5,0,684,684,1,2,1,4,684,512,0,1196,0,0,1,0,3,1,2,7,6,0,5,5,2005,2,2,528,4,4,2,0,46,0,0,0,0,800,8,2009,4,4,110000
20,3,105,15431,1,3,3,0,4,0,16,2,2,0,2,10,5,2008,2008,3,1,12,13,3,200,0,4,2,0,3,1,2,1767,0,539,788,3094,1,0,1,4,2402,0,0,2402,1,0,2,0,2,1,0,10,6,2,2,1,2008,0,3,672,4,4,2,0,72,0,0,170,0,0,4,2009,8,4,555000
90,3,92,12108,1,3,3,0,4,0,7,2,2,2,2,4,4,1955,1955,1,1,12,13,1,270,3,4,1,3,3,3,0,133,5,0,1307,1440,1,4,0,1,1440,0,0,1440,0,0,2,0,4,2,1,8,6,0,5,6,1978.50616388687,3,0,0,5,5,2,0,0,0,0,0,0,0,9,2008,8,4,118000
50,4,52,6240,1,3,3,0,4,0,3,2,2,0,0,5,7,1930,1992,1,1,8,8,2,0,3,4,2,3,3,3,5,0,5,0,1078,1078,1,4,1,4,1128,445,0,1573,0,0,2,0,3,1,3,8,6,1,2,5,1930,2,2,360,4,4,1,0,0,0,0,0,0,0,6,2008,8,4,162900
120,3,53,3922,1,3,3,0,4,0,0,2,2,4,2,7,5,2006,2007,1,1,14,15,1,72,2,4,2,0,3,0,5,0,5,0,1258,1258,1,0,1,4,1258,0,0,1258,0,0,2,0,2,1,2,6,6,1,2,1,2007,0,3,648,4,4,2,144,16,0,0,0,0,0,6,2007,6,5,172500
60,3,70,8750,1,3,3,0,4,0,5,2,2,0,5,7,5,1994,1995,1,1,12,13,2,0,2,2,2,2,3,3,2,642,5,0,273,915,1,0,1,4,933,975,0,1908,1,0,2,1,4,1,2,8,6,1,4,1,1994,2,2,493,4,4,2,144,133,0,0,0,0,0,7,2008,8,4,210000
20,3,73,9855,1,3,3,0,0,0,7,2,2,0,2,6,5,1956,1956,3,1,13,14,2,0,3,4,1,3,3,3,5,0,5,0,1436,1436,1,1,1,4,1689,0,0,1689,0,0,1,0,3,1,3,7,6,1,2,1,1956,2,2,480,4,4,2,0,0,0,0,0,0,0,11,2009,0,4,127500
20,3,137,16492,1,0,3,0,0,0,12,3,2,0,2,6,6,1966,2002,1,1,3,10,2,0,2,4,1,3,3,3,0,247,4,713,557,1517,1,0,1,4,1888,0,0,1888,0,0,2,1,2,1,2,6,4,1,2,1,1966,0,2,578,4,4,2,0,0,0,0,0,0,0,6,2010,8,4,190000
60,3,70.0499583680267,11214,1,0,3,0,0,0,8,2,2,0,5,7,5,1998,1999,1,1,12,13,2,0,2,4,2,2,3,3,5,0,5,0,930,930,1,2,1,4,956,930,0,1886,0,0,2,1,4,1,2,10,6,1,4,1,1998,0,2,431,4,4,2,89,0,0,0,0,0,0,7,2006,8,4,199900
50,4,50,8600,1,3,0,0,4,0,9,2,2,0,0,6,6,1937,1950,1,1,8,8,2,0,3,4,0,3,3,3,5,0,5,0,780,780,1,4,1,4,780,596,0,1376,0,0,2,0,3,1,3,7,6,1,2,5,1937,2,1,198,4,4,0,0,0,0,0,0,0,0,6,2006,8,4,119500
50,4,50,6000,1,3,3,0,4,0,17,2,2,0,0,3,7,1948,2002,1,1,8,8,2,0,3,2,1,3,3,3,0,331,5,0,318,649,1,0,1,4,679,504,0,1183,0,0,1,1,2,1,3,6,6,0,5,5,1981,2,1,308,4,4,2,0,176,0,0,0,0,0,6,2007,8,4,120000
30,4,70,5684,1,3,3,0,4,0,17,2,2,0,2,6,8,1930,2005,3,1,13,14,2,0,3,4,0,3,3,3,5,0,5,0,813,813,1,0,1,0,813,0,0,813,0,0,1,0,2,1,2,5,6,0,5,5,1932,2,1,270,1,1,0,0,113,0,0,0,0,0,6,2006,8,4,110000
20,3,62,70761,1,0,2,0,4,1,4,2,2,0,2,7,5,1975,1975,1,7,9,10,2,0,3,4,1,2,3,1,0,655,5,0,878,1533,1,4,1,4,1533,0,0,1533,1,0,2,0,2,1,2,5,6,2,4,1,1975,2,2,576,4,4,2,200,54,0,0,0,0,0,12,2006,8,4,280000
60,3,70.0499583680267,9303,1,0,3,0,0,0,23,2,2,0,5,6,5,1996,1997,3,1,12,13,1,42,2,4,2,0,3,3,0,742,5,0,130,872,1,0,1,4,888,868,0,1756,1,0,2,1,3,1,3,7,6,0,5,1,1996,0,2,422,4,4,2,144,122,0,0,0,0,0,7,2007,8,4,204000
60,1,75,9000,1,3,3,0,4,0,21,2,2,0,5,8,5,2008,2008,1,1,12,13,2,0,2,4,2,2,3,3,5,0,5,0,768,768,1,0,1,4,786,804,0,1590,0,0,2,1,3,1,2,6,6,0,5,1,2008,1,2,676,4,4,2,0,30,0,0,0,0,0,6,2009,8,4,210000
90,3,63,9297,1,3,3,0,4,0,11,2,2,2,2,5,5,1976,1976,1,1,9,10,2,0,3,4,1,3,3,3,0,1606,5,0,122,1728,1,4,1,4,1728,0,0,1728,2,0,2,0,4,2,3,8,6,0,5,5,1976,2,2,560,4,4,2,0,0,0,0,0,0,0,7,2006,8,3,188000
20,3,80,9600,1,3,3,0,4,0,14,2,2,0,2,7,6,1973,1973,3,1,6,6,1,320,3,4,1,3,3,3,0,916,5,0,326,1242,1,1,1,4,1242,0,0,1242,0,0,1,1,3,1,3,6,6,1,4,1,1973,2,2,528,4,4,2,0,0,0,0,0,0,0,9,2007,8,4,175500
70,4,34,4571,1,3,3,0,4,0,17,2,2,0,5,5,5,1916,1950,1,1,0,0,2,0,3,4,0,3,3,3,5,0,5,0,624,624,1,1,0,4,624,720,0,1344,0,0,1,0,4,1,3,7,6,0,5,5,1916,2,3,513,1,1,2,0,0,96,0,0,0,0,5,2008,0,0,98000
20,3,70.0499583680267,53227,1,0,2,0,1,1,4,2,2,0,2,4,6,1954,1994,0,5,9,10,2,0,3,4,1,2,3,1,1,1116,5,0,248,1364,1,0,1,4,1663,0,0,1663,1,0,1,0,2,1,2,6,2,2,2,1,1954,0,2,529,4,4,2,224,137,0,0,0,0,0,3,2008,8,4,256000
70,4,70.0499583680267,5100,1,3,3,0,4,0,17,2,2,0,5,8,7,1925,1996,3,1,11,15,2,0,3,2,2,3,3,3,5,0,5,0,588,588,1,1,1,4,833,833,0,1666,0,0,1,0,3,1,2,7,6,1,2,5,1925,2,1,228,4,4,2,192,63,0,0,0,0,0,6,2008,8,4,161000
50,3,70.0499583680267,7015,1,0,0,0,0,0,3,2,2,0,0,5,4,1950,1950,1,1,8,8,0,161,3,4,1,3,3,3,3,185,5,0,524,709,1,4,1,4,979,224,0,1203,1,0,1,0,3,1,2,5,6,1,4,5,1950,2,1,352,4,4,2,0,0,248,0,0,0,0,7,2009,8,4,110000
60,1,75,8004,1,0,3,0,4,0,21,6,2,0,5,8,5,2009,2009,1,1,12,13,3,110,2,4,2,2,3,3,2,544,5,0,288,832,1,0,1,4,832,1103,0,1935,1,0,2,1,3,1,3,8,6,0,5,3,2009,0,2,552,4,4,2,0,150,0,0,0,0,0,12,2009,6,5,263435
70,3,60,7200,1,3,3,0,4,0,18,1,2,0,5,7,9,1936,2007,1,1,13,14,2,0,2,2,2,2,1,3,0,350,1,210,0,560,1,0,1,4,575,560,0,1135,1,0,1,0,3,1,2,6,6,0,5,5,1971,1,2,576,4,4,2,256,0,0,0,0,0,0,4,2009,8,4,155000
20,3,60,8281,1,0,3,0,4,0,19,2,2,0,2,5,5,1965,1965,1,1,8,8,2,0,3,4,1,3,3,3,4,553,1,311,0,864,1,2,1,4,864,0,0,864,0,0,1,0,3,1,3,5,6,1,3,5,1965,2,1,360,4,4,2,0,0,236,0,0,0,0,12,2009,8,4,62383
70,3,74,11988,1,0,1,0,4,1,6,2,2,0,5,6,7,1934,1995,3,1,11,12,2,0,3,4,1,3,3,3,3,326,5,0,389,715,1,1,1,0,849,811,0,1660,0,0,1,1,3,1,3,6,6,1,2,5,1939,2,1,240,4,4,2,0,0,0,0,0,0,0,8,2008,8,4,188700
20,3,60,8430,1,3,1,0,4,1,5,2,2,0,2,5,5,1978,1978,1,1,6,6,1,136,3,4,1,2,3,3,4,616,5,0,424,1040,1,4,1,4,1040,0,0,1040,0,0,2,0,3,1,3,5,6,0,5,6,1978.50616388687,3,0,0,5,5,2,0,0,0,0,0,0,0,8,2009,8,4,124000
120,4,70.0499583680267,3072,1,3,3,0,4,0,0,2,2,4,2,7,5,2004,2004,3,1,12,13,1,18,2,4,2,2,3,3,5,0,5,0,1375,1375,1,0,1,4,1414,0,0,1414,0,0,2,0,2,1,2,6,6,1,4,1,2004,0,2,398,4,4,2,144,20,0,0,0,0,0,5,2006,8,4,178740
